input_chunk_length,output_chunk_length,kernel_size,n_epochs,use_covariates,use_revin,batch_size,lr,weight_decay,const_init,Split,RMSE,MSE,MAE,R2
60,24,19,50,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,TEST,1.650049732,2.722664118,1.186604023,0.941245735
60,24,19,50,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,TEST,1.650538764,2.724278212,1.186793923,0.941215754
36,24,31,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.651201579,2.726466656,1.201573491,0.942798793
36,24,25,50,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.653060721,2.732609749,1.209108949,0.937183142
48,24,19,80,FALSE,TRUE,64,0.0003,0,TRUE,TEST,1.653265225,2.733285904,1.192250729,0.939568043
48,24,19,80,FALSE,TRUE,64,0.0003,1.00E-06,TRUE,TEST,1.653289308,2.733365536,1.192273617,0.939566672
48,24,19,80,FALSE,TRUE,64,0.0003,1.00E-05,TRUE,TEST,1.653481311,2.734000444,1.192456007,0.939557135
60,24,19,50,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.654584803,2.737650871,1.209453106,0.932824731
60,24,19,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.654591216,2.737672091,1.209029198,0.933267355
36,24,25,50,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.654783499,2.73830843,1.209734797,0.937232137
60,24,19,50,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.654852223,2.738535881,1.209700346,0.932771444
60,24,19,50,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.654886152,2.738648176,1.209732294,0.932765365
36,24,25,50,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.654995137,2.739008904,1.209806085,0.937237382
36,24,25,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.655350567,2.740185499,1.204369068,0.940995812
48,24,19,80,FALSE,TRUE,64,0.0003,0.0001,TRUE,TEST,1.655396295,2.740336895,1.194235802,0.939452112
60,24,19,50,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.655495238,2.740664482,1.189128518,0.940878749
48,24,19,50,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.658063507,2.749174595,1.232765913,0.937591612
60,24,19,30,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.659760264,2.754804134,1.216521025,0.938841164
36,24,19,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.659954032,2.755447388,1.207549095,0.940089881
60,24,19,30,FALSE,TRUE,64,0.001,0,TRUE,TEST,1.660057155,2.755789757,1.217130184,0.938825846
60,24,19,30,FALSE,TRUE,64,0.001,1.00E-06,TRUE,TEST,1.660064551,2.755814314,1.217128277,0.93882525
60,24,19,30,FALSE,TRUE,64,0.001,1.00E-05,TRUE,TEST,1.660133703,2.756043911,1.217112064,0.93882066
36,24,25,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.66061876,2.757654667,1.204909801,0.942025125
36,24,25,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.66087918,2.75851965,1.208292246,0.940725803
36,24,31,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.661458517,2.760444403,1.20918119,0.941023767
36,24,25,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.661492956,2.760558844,1.208679676,0.940697908
36,24,25,50,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.66156212,2.760788679,1.208722353,0.940694988
48,24,25,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,TEST,1.661891829,2.761884451,1.229049802,0.937793911
48,24,31,50,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.662292901,2.763217688,1.226103425,0.93866545
36,24,19,50,FALSE,TRUE,32,0.0003,0,TRUE,TEST,1.663834104,2.768343925,1.212276816,0.939670086
36,24,19,50,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,TEST,1.663850153,2.768397331,1.212284923,0.939667284
36,24,19,50,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,TEST,1.664001607,2.768901348,1.212355852,0.939641476
48,24,25,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,TEST,1.665196494,2.772879362,1.231867552,0.937598825
36,24,19,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.665349328,2.773388386,1.211561918,0.939795554
36,24,31,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.665576157,2.774143934,1.213743567,0.941922665
48,24,25,50,FALSE,TRUE,16,0.0003,0,FALSE,TEST,1.665624825,2.774306059,1.232238531,0.937573791
36,24,19,50,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.665659179,2.7744205,1.213194609,0.939384401
36,24,19,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.665929115,2.775319815,1.211985111,0.939763725
36,24,19,50,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.665994159,2.775536537,1.21203208,0.939760149
36,24,19,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.666206877,2.776245356,1.204220057,0.941172183
36,24,31,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.667208925,2.7795856,1.21509552,0.94182229
36,24,31,80,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.667393033,2.780199528,1.215246439,0.941810906
48,24,31,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.667525221,2.780640364,1.236951947,0.937607348
36,24,19,50,FALSE,TRUE,64,0.001,0,TRUE,TEST,1.669090448,2.785862923,1.228830218,0.932741702
36,24,19,50,FALSE,TRUE,64,0.001,1.00E-06,TRUE,TEST,1.669117159,2.785952091,1.228862882,0.932734013
36,24,19,50,FALSE,TRUE,64,0.001,1.00E-05,TRUE,TEST,1.669354973,2.786746025,1.229144335,0.9326666
36,24,19,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.669783095,2.788175583,1.232520342,0.936496377
36,24,31,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.670696949,2.791228294,1.216503024,0.940514445
48,24,25,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.671574004,2.794159651,1.22807467,0.938191533
36,24,19,50,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.671665999,2.794467211,1.231640935,0.932020187
36,24,31,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.671694666,2.794563055,1.217286348,0.940459073
48,24,19,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,TEST,1.671723831,2.794660568,1.243661284,0.936751604
36,24,31,50,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.671806548,2.794937134,1.217373729,0.940452814
36,24,19,50,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.672431924,2.797028542,1.232378483,0.936727583
36,24,19,50,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.672744382,2.798073769,1.232359052,0.936749279
36,24,19,50,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.67277859,2.79818821,1.232356071,0.936751604
48,24,25,30,FALSE,TRUE,64,0.001,1.00E-05,TRUE,TEST,1.672873368,2.798505306,1.213244915,0.939496934
48,24,25,30,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.672927098,2.798685074,1.212765336,0.939417064
36,24,25,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.673339131,2.800063848,1.214111924,0.94107008
48,24,25,30,FALSE,TRUE,64,0.001,1.00E-06,TRUE,TEST,1.673560745,2.800805569,1.213804245,0.939450622
48,24,19,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,TEST,1.673569222,2.800833941,1.245214105,0.936638176
48,24,25,30,FALSE,TRUE,64,0.001,0,TRUE,TEST,1.673690808,2.801240921,1.213882804,0.939442217
48,24,19,50,FALSE,TRUE,16,0.0003,0,FALSE,TEST,1.673781191,2.801543474,1.245394945,0.936625123
36,24,19,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.674148226,2.802772284,1.210620403,0.940616369
36,24,25,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.674886683,2.805245399,1.215178132,0.940950394
36,24,19,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.675044754,2.805774927,1.211338162,0.940554023
36,24,25,80,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.675064752,2.805841923,1.21530211,0.940936565
36,24,19,80,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.675145097,2.806111097,1.211418986,0.940547049
48,24,25,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.675431222,2.807069778,1.233423591,0.936769724
48,24,25,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.676457267,2.810508966,1.233178973,0.937752068
48,24,25,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.677114885,2.812714338,1.233851194,0.937693655
48,24,25,50,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.67718966,2.812965155,1.233928442,0.93768692
48,24,31,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,TEST,1.679155061,2.81956172,1.238954186,0.937344968
48,24,25,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.680359391,2.823607683,1.237328529,0.936508238
48,24,31,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.680867619,2.825315952,1.240034342,0.936657727
48,24,25,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.681060868,2.825965643,1.237907887,0.936472774
48,24,25,80,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.681143976,2.82624507,1.237979174,0.936468661
48,24,31,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,TEST,1.681383138,2.827049255,1.240683556,0.937178552
48,24,31,30,FALSE,TRUE,64,0.001,0,TRUE,TEST,1.681404124,2.827119827,1.224549413,0.939235151
48,24,31,30,FALSE,TRUE,64,0.001,1.00E-06,TRUE,TEST,1.681412277,2.827147245,1.224573255,0.939238608
48,24,31,50,FALSE,TRUE,16,0.0003,0,FALSE,TEST,1.681639065,2.827909946,1.240884066,0.937159657
48,24,31,30,FALSE,TRUE,64,0.001,1.00E-05,TRUE,TEST,1.681723067,2.828192472,1.224741459,0.939220905
48,24,31,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.683239185,2.833294153,1.236759663,0.937765062
48,24,31,30,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.683331533,2.833605051,1.225011349,0.939378202
48,24,25,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.68446494,2.837422132,1.249406934,0.936270297
48,24,31,30,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.684809483,2.838582993,1.235727906,0.938436866
48,24,31,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.684838138,2.838679552,1.251053572,0.93635428
48,24,31,80,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.685048336,2.839387894,1.234543324,0.937552035
48,24,31,80,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,TEST,1.685145961,2.839716911,1.235689878,0.937079012
48,24,31,80,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,TEST,1.685186142,2.839852333,1.235817909,0.937018812
48,24,31,80,FALSE,TRUE,32,0.0003,0,TRUE,TEST,1.685196894,2.839888573,1.235836625,0.937011719
48,24,31,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.686854628,2.845478535,1.252683759,0.936208129
48,24,31,50,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.687082098,2.846246004,1.252867699,0.936191559
36,24,31,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.689130702,2.853162527,1.231741667,0.935710311
60,24,31,80,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.690933197,2.859255075,1.23630178,0.937506318
36,24,31,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.692059538,2.863065481,1.222046494,0.939492643
48,24,31,50,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.692354425,2.864063501,1.244190574,0.937170208
36,24,25,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.693033471,2.866362333,1.231080174,0.936152518
48,24,31,50,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.693349308,2.867431879,1.245003223,0.937105119
48,24,31,50,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.693461027,2.867810249,1.245094657,0.937097788
36,24,31,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.694451883,2.871167183,1.24945271,0.939364374
48,24,31,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.694850736,2.872519016,1.251265883,0.935661674
60,24,31,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.695881902,2.876015425,1.234050393,0.938951671
36,24,31,50,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.696109496,2.876787424,1.232680321,0.934084475
36,24,31,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.696256243,2.877285242,1.25107348,0.939371824
48,24,31,80,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.696453923,2.877955914,1.252554059,0.935546637
36,24,31,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.696480274,2.878045321,1.251253486,0.939368904
36,24,31,30,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.696505641,2.87813139,1.251274824,0.939368486
48,24,31,80,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.696635139,2.878570795,1.252699256,0.935533583
48,24,25,30,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.696718538,2.878853798,1.246753812,0.936713576
36,24,25,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.697235564,2.880608559,1.224266529,0.939055562
36,24,19,30,FALSE,TRUE,32,0.0003,0,TRUE,TEST,1.697238935,2.880620003,1.251780152,0.935335159
36,24,19,30,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,TEST,1.697282833,2.880769014,1.251810431,0.935332716
60,24,31,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.697444507,2.881317854,1.235046148,0.938700318
60,24,31,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.697653284,2.882026672,1.23519206,0.938668668
36,24,19,30,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,TEST,1.697675473,2.882102013,1.25207746,0.93531251
60,24,31,30,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.69767758,2.882109165,1.235208631,0.938665032
60,24,25,80,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.697995783,2.883189678,1.239793062,0.936450779
60,24,31,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.698704784,2.885597944,1.233161449,0.935829401
60,24,25,50,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.699193775,2.887259483,1.231563568,0.93460238
36,24,25,50,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.699888181,2.889619827,1.2354846,0.934232473
36,24,19,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.700428079,2.89145565,1.237276912,0.936577201
36,24,19,30,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.701346492,2.894579887,1.254615307,0.93511939
48,24,31,30,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,TEST,1.701643623,2.895591021,1.248360872,0.937039435
36,24,19,50,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.703055774,2.90039897,1.246489406,0.93423593
60,24,31,80,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,TEST,1.70311954,2.900616169,1.2460109,0.935140967
60,24,25,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.703388229,2.901531458,1.240151167,0.93778646
48,24,31,30,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,TEST,1.703561499,2.902121782,1.249810696,0.936877847
48,24,31,30,FALSE,TRUE,16,0.0003,0,FALSE,TEST,1.703777923,2.902859211,1.24997592,0.936859488
36,24,25,30,FALSE,TRUE,32,0.0003,0,TRUE,TEST,1.703881612,2.903212547,1.258532286,0.935832262
36,24,25,30,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,TEST,1.704014817,2.903666496,1.258632421,0.935826182
36,24,31,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.704062807,2.903830051,1.244648576,0.934801698
36,24,31,80,FALSE,TRUE,64,0.001,0,TRUE,TEST,1.70435268,2.904818058,1.255185723,0.934789658
36,24,31,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,TEST,1.704420175,2.905048132,1.255214572,0.934798062
60,24,31,80,FALSE,TRUE,32,0.0003,1.00E-06,TRUE,TEST,1.704769915,2.906240463,1.247345686,0.934843063
60,24,31,80,FALSE,TRUE,32,0.0003,0,TRUE,TEST,1.704960665,2.906890869,1.247499824,0.934809208
36,24,31,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,TEST,1.705034148,2.907141447,1.25554204,0.934867024
36,24,25,30,FALSE,TRUE,32,0.0003,1.00E-05,TRUE,TEST,1.705183552,2.907650948,1.259519696,0.935772479
36,24,31,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.705754062,2.90959692,1.246100903,0.934697092
36,24,25,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.70590494,2.910111666,1.25680685,0.939541578
36,24,31,50,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.705945051,2.910248518,1.246264696,0.934685349
36,24,25,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.70607572,2.910694361,1.258517742,0.939475238
36,24,25,30,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.706075929,2.910695076,1.258539319,0.939472735
36,24,25,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.70608124,2.910713196,1.258332253,0.939495325
60,24,31,50,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.706138185,2.910907507,1.240925312,0.934769154
48,24,19,50,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.706430639,2.911905527,1.268545866,0.934010327
60,24,25,30,FALSE,TRUE,32,0.001,0.0001,TRUE,TEST,1.706584951,2.912432194,1.251988769,0.935297072
48,24,25,30,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.706638317,2.912614346,1.248168707,0.936293483
36,24,25,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.707024197,2.913931608,1.241446257,0.935617268
60,24,31,50,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.707548225,2.91572094,1.242150903,0.934616446
60,24,25,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.70770788,2.916266203,1.240335822,0.938507974
60,24,31,50,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.707717374,2.916298628,1.242300153,0.934598625
36,24,19,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.70815577,2.917796135,1.231017113,0.938870847
36,24,19,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.708389405,2.91859436,1.23938024,0.937810719
36,24,31,30,FALSE,TRUE,32,0.001,0.0001,TRUE,TEST,1.708403152,2.918641329,1.265149474,0.936668992
36,24,25,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.708782145,2.919936419,1.242786288,0.935557246
48,24,31,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.708919502,2.920405865,1.255174637,0.935540318
36,24,31,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,TEST,1.708932616,2.920450687,1.266563892,0.936995268
36,24,25,50,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.708985421,2.92063117,1.242938519,0.935550392
48,24,25,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.709151847,2.921200037,1.27043581,0.934350908
36,24,31,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,TEST,1.709176607,2.921284676,1.266878605,0.937010944
36,24,31,30,FALSE,TRUE,32,0.001,0,TRUE,TEST,1.709194044,2.92134428,1.266903043,0.937012851
60,24,31,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.709328369,2.921803474,1.237750053,0.939175725
36,24,31,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.709565959,2.922615767,1.237022042,0.938178182
60,24,25,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.709723264,2.923153639,1.244514942,0.937094867
36,24,19,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.709952153,2.923936367,1.245044112,0.936045766
60,24,25,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.71091172,2.927218914,1.245397925,0.936982274
36,24,19,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.711032116,2.927630901,1.245919704,0.935984552
60,24,25,30,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.711053435,2.927703857,1.245503783,0.936969042
36,24,19,50,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.711152921,2.928044319,1.246016622,0.935977697
36,24,19,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.711437483,2.929018259,1.241645813,0.937592924
36,24,31,80,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.711497455,2.929223537,1.259458423,0.935062408
36,24,31,80,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.711736414,2.930041552,1.238903403,0.938015461
36,24,19,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.711760023,2.930122375,1.241891026,0.937570095
60,24,31,80,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.711769494,2.9301548,1.242858529,0.936136544
36,24,19,30,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.711795679,2.930244446,1.24191761,0.937567592
36,24,31,80,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.711983139,2.930886269,1.239116907,0.937996924
48,24,31,30,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.712122816,2.931364536,1.251717567,0.936431944
48,24,25,30,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,TEST,1.712344423,2.932123423,1.259830952,0.934370279
48,24,25,80,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.712522983,2.932734966,1.252798557,0.936443388
48,24,25,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.712733541,2.933456182,1.273608327,0.93406868
48,24,19,80,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.712877332,2.933948755,1.25581634,0.934726775
48,24,25,50,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.713151379,2.934887648,1.273982644,0.934035718
36,24,25,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.713668386,2.936659336,1.24178648,0.938293695
48,24,25,30,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,TEST,1.714446489,2.939326763,1.2617383,0.934029818
48,24,25,30,FALSE,TRUE,16,0.0003,0,FALSE,TEST,1.714691503,2.94016695,1.261959553,0.93399018
36,24,25,30,FALSE,TRUE,32,0.0003,0.0001,TRUE,TEST,1.714786329,2.940492153,1.26675272,0.93532896
48,24,19,30,FALSE,TRUE,16,0.0003,0.0001,FALSE,TEST,1.714841317,2.940680742,1.266581416,0.935273111
48,24,31,30,FALSE,TRUE,32,0.001,0.0001,TRUE,TEST,1.715366988,2.942483902,1.260498405,0.93276602
48,24,25,30,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.715483596,2.942883968,1.255681038,0.935511231
36,24,25,80,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.715949673,2.94448328,1.258533835,0.935781837
36,24,25,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.71660751,2.946741343,1.244157791,0.938047349
48,24,25,30,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.716632579,2.946827412,1.25662291,0.935411513
48,24,25,30,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.716765003,2.947282076,1.256730437,0.935400009
36,24,25,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,TEST,1.716916372,2.947801828,1.244400859,0.938021719
36,24,25,30,FALSE,TRUE,64,0.0003,0,FALSE,TEST,1.716950741,2.947919846,1.244428277,0.938018858
36,24,25,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,TEST,1.717276201,2.949037552,1.261626959,0.934800804
36,24,25,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.717281755,2.949056625,1.241384506,0.93728745
48,24,31,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.717515606,2.949859858,1.2765975,0.935464919
60,24,25,80,FALSE,TRUE,64,0.001,0.0001,TRUE,TEST,1.717775103,2.950751305,1.247519732,0.934429765
48,24,31,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,TEST,1.717872257,2.951085091,1.263764858,0.932042241
48,24,31,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,TEST,1.717989736,2.951488733,1.264064074,0.931956768
48,24,31,30,FALSE,TRUE,32,0.001,0,TRUE,TEST,1.718026095,2.951613665,1.264112115,0.931945562
48,24,19,50,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.718175341,2.952126503,1.260794759,0.935877383
48,24,25,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,TEST,1.719291532,2.955963373,1.27771306,0.934900999
48,24,25,80,FALSE,TRUE,32,0.0003,0.0001,FALSE,TEST,1.7193054,2.956011057,1.261468768,0.935177863
60,24,25,80,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,TEST,1.72022316,2.959167719,1.252422929,0.937283933
36,24,19,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.720276865,2.959352493,1.241742015,0.937787533
60,24,19,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.72041864,2.959840298,1.251805067,0.937683105
36,24,25,80,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,TEST,1.7204704,2.960018396,1.244284153,0.936999381
60,24,19,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.720561373,2.96033144,1.252510309,0.937401056
60,24,19,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.72060821,2.960492611,1.252631664,0.937366426
36,24,19,30,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.720613614,2.960511208,1.26177609,0.939638913
36,24,19,30,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,TEST,1.720613752,2.960511684,1.261767149,0.93964076
60,24,19,30,FALSE,TRUE,16,0.0003,0,TRUE,TEST,1.720614514,2.960514307,1.252646446,0.937362373
36,24,19,30,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,TEST,1.720639387,2.960599899,1.261696815,0.939656377
36,24,19,30,FALSE,TRUE,16,0.0003,0.0001,TRUE,TEST,1.720730213,2.960912466,1.261080503,0.939784825
36,24,25,80,FALSE,TRUE,32,0.0003,0,FALSE,TEST,1.720852762,2.961334229,1.244631529,0.936964929
48,24,19,50,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,TEST,1.720892594,2.961471319,1.279729128,0.932993412
36,24,25,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,TEST,1.721681349,2.964186668,1.265220523,0.934170067
